Easting,Northing,z,SVF_hemi
705494.985,2715335.18,2495.572021,0.601
705494.985,2715335.18,2499.572021,0.773
705494.985,2715335.18,2503.572021,0.842
705494.985,2715335.18,2507.572021,0.874
705494.985,2715335.18,2511.572021,0.888
705399.985,2715340.18,2461.232666,0.017
705399.985,2715340.18,2465.232666,0.047
705399.985,2715340.18,2469.232666,0.113
705399.985,2715340.18,2473.232666,0.249
705399.985,2715340.18,2477.232666,0.479
705399.985,2715340.18,2481.232666,0.761
705399.985,2715340.18,2485.232666,0.903
705399.985,2715340.18,2489.232666,0.916
705399.985,2715340.18,2493.232666,0.923
705399.985,2715340.18,2497.232666,0.929
705404.985,2715340.18,2462.349854,0.016
705404.985,2715340.18,2466.349854,0.041
705404.985,2715340.18,2470.349854,0.108
705404.985,2715340.18,2474.349854,0.251
705404.985,2715340.18,2478.349854,0.487
705404.985,2715340.18,2482.349854,0.785
705404.985,2715340.18,2486.349854,0.904
705404.985,2715340.18,2490.349854,0.915
705404.985,2715340.18,2494.349854,0.922
705404.985,2715340.18,2498.349854,0.928
705409.985,2715340.18,2463.687012,0.016
705409.985,2715340.18,2467.687012,0.043
705409.985,2715340.18,2471.687012,0.114
705409.985,2715340.18,2475.687012,0.262
705409.985,2715340.18,2479.687012,0.508
705409.985,2715340.18,2483.687012,0.804
705409.985,2715340.18,2487.687012,0.902
705409.985,2715340.18,2491.687012,0.913
705409.985,2715340.18,2495.687012,0.921
705409.985,2715340.18,2499.687012,0.927
705414.985,2715340.18,2464.63623,0.019
705414.985,2715340.18,2468.63623,0.049
705414.985,2715340.18,2472.63623,0.128
705414.985,2715340.18,2476.63623,0.291
705414.985,2715340.18,2480.63623,0.543
705414.985,2715340.18,2484.63623,0.819
705414.985,2715340.18,2488.63623,0.899
705414.985,2715340.18,2492.63623,0.911
705414.985,2715340.18,2496.63623,0.919
705414.985,2715340.18,2500.63623,0.925
705419.985,2715340.18,2464.777344,0.022
705419.985,2715340.18,2468.777344,0.058
705419.985,2715340.18,2472.777344,0.149
705419.985,2715340.18,2476.777344,0.319
705419.985,2715340.18,2480.777344,0.573
705419.985,2715340.18,2484.777344,0.83
705419.985,2715340.18,2488.777344,0.897
705419.985,2715340.18,2492.777344,0.908
705419.985,2715340.18,2496.777344,0.917
705419.985,2715340.18,2500.777344,0.924
705424.985,2715340.18,2465.506592,0.027
705424.985,2715340.18,2469.506592,0.066
705424.985,2715340.18,2473.506592,0.156
705424.985,2715340.18,2477.506592,0.328
705424.985,2715340.18,2481.506592,0.576
705424.985,2715340.18,2485.506592,0.832
705424.985,2715340.18,2489.506592,0.895
705424.985,2715340.18,2493.506592,0.907
705424.985,2715340.18,2497.506592,0.916
705424.985,2715340.18,2501.506592,0.922
705429.985,2715340.18,2465.459229,0.024
705429.985,2715340.18,2469.459229,0.056
705429.985,2715340.18,2473.459229,0.131
705429.985,2715340.18,2477.459229,0.278
705429.985,2715340.18,2481.459229,0.511
705429.985,2715340.18,2485.459229,0.781
705429.985,2715340.18,2489.459229,0.887
705429.985,2715340.18,2493.459229,0.904
705429.985,2715340.18,2497.459229,0.913
705429.985,2715340.18,2501.459229,0.92
705434.985,2715340.18,2466.302734,0.016
705434.985,2715340.18,2470.302734,0.044
705434.985,2715340.18,2474.302734,0.109
705434.985,2715340.18,2478.302734,0.237
705434.985,2715340.18,2482.302734,0.454
705434.985,2715340.18,2486.302734,0.723
705434.985,2715340.18,2490.302734,0.876
705434.985,2715340.18,2494.302734,0.901
705434.985,2715340.18,2498.302734,0.911
705434.985,2715340.18,2502.302734,0.918
705439.985,2715340.18,2466.275879,0.012
705439.985,2715340.18,2470.275879,0.034
705439.985,2715340.18,2474.275879,0.088
705439.985,2715340.18,2478.275879,0.204
705439.985,2715340.18,2482.275879,0.406
705439.985,2715340.18,2486.275879,0.67
705439.985,2715340.18,2490.275879,0.859
705439.985,2715340.18,2494.275879,0.896
705439.985,2715340.18,2498.275879,0.907
705439.985,2715340.18,2502.275879,0.915
705444.985,2715340.18,2465.58667,0.014
705444.985,2715340.18,2469.58667,0.031
705444.985,2715340.18,2473.58667,0.076
705444.985,2715340.18,2477.58667,0.184
705444.985,2715340.18,2481.58667,0.375
705444.985,2715340.18,2485.58667,0.633
705444.985,2715340.18,2489.58667,0.834
705444.985,2715340.18,2493.58667,0.89
705444.985,2715340.18,2497.58667,0.903
705444.985,2715340.18,2501.58667,0.911
705449.985,2715340.18,2466.078857,0.019
705449.985,2715340.18,2470.078857,0.035
705449.985,2715340.18,2474.078857,0.079
705449.985,2715340.18,2478.078857,0.181
705449.985,2715340.18,2482.078857,0.369
705449.985,2715340.18,2486.078857,0.608
705449.985,2715340.18,2490.078857,0.814
705449.985,2715340.18,2494.078857,0.882
705449.985,2715340.18,2498.078857,0.897
705449.985,2715340.18,2502.078857,0.907
705454.985,2715340.18,2465.655518,0.025
705454.985,2715340.18,2469.655518,0.045
705454.985,2715340.18,2473.655518,0.092
705454.985,2715340.18,2477.655518,0.194
705454.985,2715340.18,2481.655518,0.37
705454.985,2715340.18,2485.655518,0.605
705454.985,2715340.18,2489.655518,0.807
705454.985,2715340.18,2493.655518,0.874
705454.985,2715340.18,2497.655518,0.891
705454.985,2715340.18,2501.655518,0.903
705459.985,2715340.18,2465.187988,0.032
705459.985,2715340.18,2469.187988,0.056
705459.985,2715340.18,2473.187988,0.102
705459.985,2715340.18,2477.187988,0.2
705459.985,2715340.18,2481.187988,0.363
705459.985,2715340.18,2485.187988,0.58
705459.985,2715340.18,2489.187988,0.794
705459.985,2715340.18,2493.187988,0.865
705459.985,2715340.18,2497.187988,0.884
705459.985,2715340.18,2501.187988,0.897
705464.985,2715340.18,2466.605469,0.045
705464.985,2715340.18,2470.605469,0.076
705464.985,2715340.18,2474.605469,0.135
705464.985,2715340.18,2478.605469,0.247
705464.985,2715340.18,2482.605469,0.422
705464.985,2715340.18,2486.605469,0.631
705464.985,2715340.18,2490.605469,0.812
705464.985,2715340.18,2494.605469,0.861
705464.985,2715340.18,2498.605469,0.881
705464.985,2715340.18,2502.605469,0.895
705469.985,2715340.18,2466.933838,0.051
705469.985,2715340.18,2470.933838,0.096
705469.985,2715340.18,2474.933838,0.174
705469.985,2715340.18,2478.933838,0.3
705469.985,2715340.18,2482.933838,0.475
705469.985,2715340.18,2486.933838,0.675
705469.985,2715340.18,2490.933838,0.821
705469.985,2715340.18,2494.933838,0.858
705469.985,2715340.18,2498.933838,0.879
705469.985,2715340.18,2502.933838,0.893
705474.985,2715340.18,2468.213135,0.053
705474.985,2715340.18,2472.213135,0.103
705474.985,2715340.18,2476.213135,0.18
705474.985,2715340.18,2480.213135,0.31
705474.985,2715340.18,2484.213135,0.484
705474.985,2715340.18,2488.213135,0.681
705474.985,2715340.18,2492.213135,0.813
705474.985,2715340.18,2496.213135,0.852
705474.985,2715340.18,2500.213135,0.875
705474.985,2715340.18,2504.213135,0.89
705479.985,2715340.18,2469.359619,0.061
705479.985,2715340.18,2473.359619,0.107
705479.985,2715340.18,2477.359619,0.185
705479.985,2715340.18,2481.359619,0.298
705479.985,2715340.18,2485.359619,0.47
705479.985,2715340.18,2489.359619,0.668
705479.985,2715340.18,2493.359619,0.803
705479.985,2715340.18,2497.359619,0.847
705479.985,2715340.18,2501.359619,0.872
705479.985,2715340.18,2505.359619,0.888
705484.985,2715340.18,2470.907715,0.064
705484.985,2715340.18,2474.907715,0.102
705484.985,2715340.18,2478.907715,0.167
705484.985,2715340.18,2482.907715,0.274
705484.985,2715340.18,2486.907715,0.442
705484.985,2715340.18,2490.907715,0.639
705484.985,2715340.18,2494.907715,0.793
705484.985,2715340.18,2498.907715,0.844
705484.985,2715340.18,2502.907715,0.871
705484.985,2715340.18,2506.907715,0.887
705489.985,2715340.18,2473.81958,0.05
705489.985,2715340.18,2477.81958,0.086
705489.985,2715340.18,2481.81958,0.146
705489.985,2715340.18,2485.81958,0.256
705489.985,2715340.18,2489.81958,0.422
705489.985,2715340.18,2493.81958,0.62
705489.985,2715340.18,2497.81958,0.787
705489.985,2715340.18,2501.81958,0.843
705489.985,2715340.18,2505.81958,0.872
705489.985,2715340.18,2509.81958,0.887
705494.985,2715340.18,2475.220215,0.038
705494.985,2715340.18,2479.220215,0.07
705494.985,2715340.18,2483.220215,0.13
705494.985,2715340.18,2487.220215,0.236
705494.985,2715340.18,2491.220215,0.387
705494.985,2715340.18,2495.220215,0.587
705494.985,2715340.18,2499.220215,0.766
705494.985,2715340.18,2503.220215,0.838
705494.985,2715340.18,2507.220215,0.873
705494.985,2715340.18,2511.220215,0.887
705399.985,2715345.18,2461.230469,0.019
705399.985,2715345.18,2465.230469,0.046
705399.985,2715345.18,2469.230469,0.114
705399.985,2715345.18,2473.230469,0.253
705399.985,2715345.18,2477.230469,0.481
705399.985,2715345.18,2481.230469,0.767
705399.985,2715345.18,2485.230469,0.901
705399.985,2715345.18,2489.230469,0.916
705399.985,2715345.18,2493.230469,0.923
705399.985,2715345.18,2497.230469,0.929
705404.985,2715345.18,2461.836426,0.014
705404.985,2715345.18,2465.836426,0.037
705404.985,2715345.18,2469.836426,0.1
705404.985,2715345.18,2473.836426,0.232
705404.985,2715345.18,2477.836426,0.463
705404.985,2715345.18,2481.836426,0.761
705404.985,2715345.18,2485.836426,0.899
705404.985,2715345.18,2489.836426,0.913
705404.985,2715345.18,2493.836426,0.921
705404.985,2715345.18,2497.836426,0.927
705409.985,2715345.18,2462.708252,0.014
705409.985,2715345.18,2466.708252,0.037
705409.985,2715345.18,2470.708252,0.105
705409.985,2715345.18,2474.708252,0.248
705409.985,2715345.18,2478.708252,0.483
705409.985,2715345.18,2482.708252,0.774
705409.985,2715345.18,2486.708252,0.898
705409.985,2715345.18,2490.708252,0.911
705409.985,2715345.18,2494.708252,0.92
705409.985,2715345.18,2498.708252,0.926
705414.985,2715345.18,2463.411133,0.018
705414.985,2715345.18,2467.411133,0.044
705414.985,2715345.18,2471.411133,0.115
705414.985,2715345.18,2475.411133,0.27
705414.985,2715345.18,2479.411133,0.507
705414.985,2715345.18,2483.411133,0.777
705414.985,2715345.18,2487.411133,0.895
705414.985,2715345.18,2491.411133,0.909
705414.985,2715345.18,2495.411133,0.918
705414.985,2715345.18,2499.411133,0.924
705419.985,2715345.18,2463.723145,0.019
705419.985,2715345.18,2467.723145,0.049
705419.985,2715345.18,2471.723145,0.126
705419.985,2715345.18,2475.723145,0.28
705419.985,2715345.18,2479.723145,0.519
705419.985,2715345.18,2483.723145,0.777
705419.985,2715345.18,2487.723145,0.889
705419.985,2715345.18,2491.723145,0.906
705419.985,2715345.18,2495.723145,0.915
705419.985,2715345.18,2499.723145,0.922
705424.985,2715345.18,2464.997314,0.023
705424.985,2715345.18,2468.997314,0.058
705424.985,2715345.18,2472.997314,0.137
705424.985,2715345.18,2476.997314,0.292
705424.985,2715345.18,2480.997314,0.529
705424.985,2715345.18,2484.997314,0.782
705424.985,2715345.18,2488.997314,0.886
705424.985,2715345.18,2492.997314,0.904
705424.985,2715345.18,2496.997314,0.914
705424.985,2715345.18,2500.997314,0.921
705429.985,2715345.18,2464.663574,0.021
705429.985,2715345.18,2468.663574,0.052
705429.985,2715345.18,2472.663574,0.123
705429.985,2715345.18,2476.663574,0.266
705429.985,2715345.18,2480.663574,0.496
705429.985,2715345.18,2484.663574,0.754
705429.985,2715345.18,2488.663574,0.879
705429.985,2715345.18,2492.663574,0.903
705429.985,2715345.18,2496.663574,0.912
705429.985,2715345.18,2500.663574,0.92
705434.985,2715345.18,2465.585693,0.015
705434.985,2715345.18,2469.585693,0.04
705434.985,2715345.18,2473.585693,0.101
705434.985,2715345.18,2477.585693,0.227
705434.985,2715345.18,2481.585693,0.439
705434.985,2715345.18,2485.585693,0.698
705434.985,2715345.18,2489.585693,0.861
705434.985,2715345.18,2493.585693,0.899
705434.985,2715345.18,2497.585693,0.91
705434.985,2715345.18,2501.585693,0.917
705439.985,2715345.18,2465.366211,0.011
705439.985,2715345.18,2469.366211,0.03
705439.985,2715345.18,2473.366211,0.08
705439.985,2715345.18,2477.366211,0.19
705439.985,2715345.18,2481.366211,0.378
705439.985,2715345.18,2485.366211,0.631
705439.985,2715345.18,2489.366211,0.833
705439.985,2715345.18,2493.366211,0.893
705439.985,2715345.18,2497.366211,0.905
705439.985,2715345.18,2501.366211,0.914
705444.985,2715345.18,2464.850342,0.014
705444.985,2715345.18,2468.850342,0.031
705444.985,2715345.18,2472.850342,0.077
705444.985,2715345.18,2476.850342,0.18
705444.985,2715345.18,2480.850342,0.36
705444.985,2715345.18,2484.850342,0.603
705444.985,2715345.18,2488.850342,0.815
705444.985,2715345.18,2492.850342,0.887
705444.985,2715345.18,2496.850342,0.901
705444.985,2715345.18,2500.850342,0.91
705449.985,2715345.18,2464.806152,0.021
705449.985,2715345.18,2468.806152,0.039
705449.985,2715345.18,2472.806152,0.08
705449.985,2715345.18,2476.806152,0.177
705449.985,2715345.18,2480.806152,0.358
705449.985,2715345.18,2484.806152,0.593
705449.985,2715345.18,2488.806152,0.795
705449.985,2715345.18,2492.806152,0.879
705449.985,2715345.18,2496.806152,0.894
705449.985,2715345.18,2500.806152,0.906
705454.985,2715345.18,2464.394531,0.025
705454.985,2715345.18,2468.394531,0.047
705454.985,2715345.18,2472.394531,0.087
705454.985,2715345.18,2476.394531,0.178
705454.985,2715345.18,2480.394531,0.355
705454.985,2715345.18,2484.394531,0.581
705454.985,2715345.18,2488.394531,0.779
705454.985,2715345.18,2492.394531,0.867
705454.985,2715345.18,2496.394531,0.887
705454.985,2715345.18,2500.394531,0.9
705459.985,2715345.18,2464.666504,0.03
705459.985,2715345.18,2468.666504,0.059
705459.985,2715345.18,2472.666504,0.111
705459.985,2715345.18,2476.666504,0.212
705459.985,2715345.18,2480.666504,0.383
705459.985,2715345.18,2484.666504,0.602
705459.985,2715345.18,2488.666504,0.793
705459.985,2715345.18,2492.666504,0.864
705459.985,2715345.18,2496.666504,0.883
705459.985,2715345.18,2500.666504,0.897
705464.985,2715345.18,2465.327881,0.036
705464.985,2715345.18,2469.327881,0.072
705464.985,2715345.18,2473.327881,0.135
705464.985,2715345.18,2477.327881,0.253
705464.985,2715345.18,2481.327881,0.425
705464.985,2715345.18,2485.327881,0.625
705464.985,2715345.18,2489.327881,0.802
705464.985,2715345.18,2493.327881,0.859
705464.985,2715345.18,2497.327881,0.879
705464.985,2715345.18,2501.327881,0.894
705469.985,2715345.18,2466.884033,0.045
705469.985,2715345.18,2470.884033,0.09
705469.985,2715345.18,2474.884033,0.17
705469.985,2715345.18,2478.884033,0.299
705469.985,2715345.18,2482.884033,0.467
705469.985,2715345.18,2486.884033,0.662
705469.985,2715345.18,2490.884033,0.815
705469.985,2715345.18,2494.884033,0.855
705469.985,2715345.18,2498.884033,0.877
705469.985,2715345.18,2502.884033,0.892
705474.985,2715345.18,2467.787354,0.046
705474.985,2715345.18,2471.787354,0.096
705474.985,2715345.18,2475.787354,0.18
705474.985,2715345.18,2479.787354,0.306
705474.985,2715345.18,2483.787354,0.476
705474.985,2715345.18,2487.787354,0.668
705474.985,2715345.18,2491.787354,0.809
705474.985,2715345.18,2495.787354,0.849
705474.985,2715345.18,2499.787354,0.873
705474.985,2715345.18,2503.787354,0.889
705479.985,2715345.18,2468.702637,0.056
705479.985,2715345.18,2472.702637,0.102
705479.985,2715345.18,2476.702637,0.174
705479.985,2715345.18,2480.702637,0.286
705479.985,2715345.18,2484.702637,0.452
705479.985,2715345.18,2488.702637,0.649
705479.985,2715345.18,2492.702637,0.797
705479.985,2715345.18,2496.702637,0.844
705479.985,2715345.18,2500.702637,0.87
705479.985,2715345.18,2504.702637,0.886
705484.985,2715345.18,2469.611328,0.058
705484.985,2715345.18,2473.611328,0.091
705484.985,2715345.18,2477.611328,0.15
705484.985,2715345.18,2481.611328,0.248
705484.985,2715345.18,2485.611328,0.413
705484.985,2715345.18,2489.611328,0.609
705484.985,2715345.18,2493.611328,0.774
705484.985,2715345.18,2497.611328,0.838
705484.985,2715345.18,2501.611328,0.867
705484.985,2715345.18,2505.611328,0.884
705489.985,2715345.18,2471.604736,0.041
705489.985,2715345.18,2475.604736,0.072
705489.985,2715345.18,2479.604736,0.129
705489.985,2715345.18,2483.604736,0.234
705489.985,2715345.18,2487.604736,0.399
705489.985,2715345.18,2491.604736,0.589
705489.985,2715345.18,2495.604736,0.761
705489.985,2715345.18,2499.604736,0.835
705489.985,2715345.18,2503.604736,0.867
705489.985,2715345.18,2507.604736,0.884
705494.985,2715345.18,2473.772461,0.03
705494.985,2715345.18,2477.772461,0.059
705494.985,2715345.18,2481.772461,0.115
705494.985,2715345.18,2485.772461,0.217
705494.985,2715345.18,2489.772461,0.367
705494.985,2715345.18,2493.772461,0.541
705494.985,2715345.18,2497.772461,0.73
705494.985,2715345.18,2501.772461,0.825
705494.985,2715345.18,2505.772461,0.866
705494.985,2715345.18,2509.772461,0.884
705399.985,2715350.18,2460.351318,0.018
705399.985,2715350.18,2464.351318,0.044
705399.985,2715350.18,2468.351318,0.106
705399.985,2715350.18,2472.351318,0.232
705399.985,2715350.18,2476.351318,0.457
705399.985,2715350.18,2480.351318,0.748
705399.985,2715350.18,2484.351318,0.894
705399.985,2715350.18,2488.351318,0.914
705399.985,2715350.18,2492.351318,0.923
705399.985,2715350.18,2496.351318,0.929
705404.985,2715350.18,2460.898193,0.017
705404.985,2715350.18,2464.898193,0.04
705404.985,2715350.18,2468.898193,0.1
705404.985,2715350.18,2472.898193,0.224
705404.985,2715350.18,2476.898193,0.449
705404.985,2715350.18,2480.898193,0.74
705404.985,2715350.18,2484.898193,0.894
705404.985,2715350.18,2488.898193,0.912
705404.985,2715350.18,2492.898193,0.921
705404.985,2715350.18,2496.898193,0.927
705409.985,2715350.18,2461.931152,0.019
705409.985,2715350.18,2465.931152,0.042
705409.985,2715350.18,2469.931152,0.101
705409.985,2715350.18,2473.931152,0.236
705409.985,2715350.18,2477.931152,0.462
705409.985,2715350.18,2481.931152,0.742
705409.985,2715350.18,2485.931152,0.893
705409.985,2715350.18,2489.931152,0.91
705409.985,2715350.18,2493.931152,0.919
705409.985,2715350.18,2497.931152,0.926
705414.985,2715350.18,2462.35498,0.025
705414.985,2715350.18,2466.35498,0.052
705414.985,2715350.18,2470.35498,0.119
705414.985,2715350.18,2474.35498,0.263
705414.985,2715350.18,2478.35498,0.489
705414.985,2715350.18,2482.35498,0.75
705414.985,2715350.18,2486.35498,0.889
705414.985,2715350.18,2490.35498,0.908
705414.985,2715350.18,2494.35498,0.917
705414.985,2715350.18,2498.35498,0.924
705419.985,2715350.18,2464.052734,0.029
705419.985,2715350.18,2468.052734,0.061
705419.985,2715350.18,2472.052734,0.136
705419.985,2715350.18,2476.052734,0.286
705419.985,2715350.18,2480.052734,0.522
705419.985,2715350.18,2484.052734,0.768
705419.985,2715350.18,2488.052734,0.884
705419.985,2715350.18,2492.052734,0.905
705419.985,2715350.18,2496.052734,0.915
705419.985,2715350.18,2500.052734,0.922
705424.985,2715350.18,2464.047852,0.028
705424.985,2715350.18,2468.047852,0.062
705424.985,2715350.18,2472.047852,0.137
705424.985,2715350.18,2476.047852,0.281
705424.985,2715350.18,2480.047852,0.508
705424.985,2715350.18,2484.047852,0.75
705424.985,2715350.18,2488.047852,0.874
705424.985,2715350.18,2492.047852,0.903
705424.985,2715350.18,2496.047852,0.913
705424.985,2715350.18,2500.047852,0.92
705429.985,2715350.18,2463.55127,0.023
705429.985,2715350.18,2467.55127,0.051
705429.985,2715350.18,2471.55127,0.114
705429.985,2715350.18,2475.55127,0.243
705429.985,2715350.18,2479.55127,0.45
705429.985,2715350.18,2483.55127,0.698
705429.985,2715350.18,2487.55127,0.851
705429.985,2715350.18,2491.55127,0.899
705429.985,2715350.18,2495.55127,0.91
705429.985,2715350.18,2499.55127,0.918
705434.985,2715350.18,2464.634033,0.016
705434.985,2715350.18,2468.634033,0.038
705434.985,2715350.18,2472.634033,0.097
705434.985,2715350.18,2476.634033,0.214
705434.985,2715350.18,2480.634033,0.414
705434.985,2715350.18,2484.634033,0.662
705434.985,2715350.18,2488.634033,0.833
705434.985,2715350.18,2492.634033,0.896
705434.985,2715350.18,2496.634033,0.907
705434.985,2715350.18,2500.634033,0.916
705439.985,2715350.18,2464.406494,0.013
705439.985,2715350.18,2468.406494,0.033
705439.985,2715350.18,2472.406494,0.083
705439.985,2715350.18,2476.406494,0.19
705439.985,2715350.18,2480.406494,0.375
705439.985,2715350.18,2484.406494,0.622
705439.985,2715350.18,2488.406494,0.82
705439.985,2715350.18,2492.406494,0.891
705439.985,2715350.18,2496.406494,0.904
705439.985,2715350.18,2500.406494,0.913
705444.985,2715350.18,2464.566406,0.017
705444.985,2715350.18,2468.566406,0.033
705444.985,2715350.18,2472.566406,0.076
705444.985,2715350.18,2476.566406,0.173
705444.985,2715350.18,2480.566406,0.341
705444.985,2715350.18,2484.566406,0.57
705444.985,2715350.18,2488.566406,0.794
705444.985,2715350.18,2492.566406,0.883
705444.985,2715350.18,2496.566406,0.898
705444.985,2715350.18,2500.566406,0.909
705449.985,2715350.18,2463.754395,0.023
705449.985,2715350.18,2467.754395,0.044
705449.985,2715350.18,2471.754395,0.086
705449.985,2715350.18,2475.754395,0.177
705449.985,2715350.18,2479.754395,0.346
705449.985,2715350.18,2483.754395,0.568
705449.985,2715350.18,2487.754395,0.776
705449.985,2715350.18,2491.754395,0.872
705449.985,2715350.18,2495.754395,0.892
705449.985,2715350.18,2499.754395,0.904
705454.985,2715350.18,2463.996826,0.028
705454.985,2715350.18,2467.996826,0.052
705454.985,2715350.18,2471.996826,0.1
705454.985,2715350.18,2475.996826,0.188
705454.985,2715350.18,2479.996826,0.352
705454.985,2715350.18,2483.996826,0.574
705454.985,2715350.18,2487.996826,0.764
705454.985,2715350.18,2491.996826,0.861
705454.985,2715350.18,2495.996826,0.885
705454.985,2715350.18,2499.996826,0.898
705459.985,2715350.18,2463.979736,0.029
705459.985,2715350.18,2467.979736,0.061
705459.985,2715350.18,2471.979736,0.119
705459.985,2715350.18,2475.979736,0.218
705459.985,2715350.18,2479.979736,0.377
705459.985,2715350.18,2483.979736,0.588
705459.985,2715350.18,2487.979736,0.767
705459.985,2715350.18,2491.979736,0.854
705459.985,2715350.18,2495.979736,0.879
705459.985,2715350.18,2499.979736,0.894
705464.985,2715350.18,2464.468506,0.033
705464.985,2715350.18,2468.468506,0.068
705464.985,2715350.18,2472.468506,0.134
705464.985,2715350.18,2476.468506,0.239
705464.985,2715350.18,2480.468506,0.394
705464.985,2715350.18,2484.468506,0.584
705464.985,2715350.18,2488.468506,0.762
705464.985,2715350.18,2492.468506,0.848
705464.985,2715350.18,2496.468506,0.873
705464.985,2715350.18,2500.468506,0.889
705469.985,2715350.18,2465.737549,0.041
705469.985,2715350.18,2469.737549,0.08
705469.985,2715350.18,2473.737549,0.156
705469.985,2715350.18,2477.737549,0.272
705469.985,2715350.18,2481.737549,0.432
705469.985,2715350.18,2485.737549,0.612
705469.985,2715350.18,2489.737549,0.778
705469.985,2715350.18,2493.737549,0.845
705469.985,2715350.18,2497.737549,0.87
705469.985,2715350.18,2501.737549,0.886
705474.985,2715350.18,2467.094727,0.058
705474.985,2715350.18,2471.094727,0.109
705474.985,2715350.18,2475.094727,0.199
705474.985,2715350.18,2479.094727,0.326
705474.985,2715350.18,2483.094727,0.488
705474.985,2715350.18,2487.094727,0.666
705474.985,2715350.18,2491.094727,0.804
705474.985,2715350.18,2495.094727,0.847
705474.985,2715350.18,2499.094727,0.871
705474.985,2715350.18,2503.094727,0.887
705479.985,2715350.18,2467.90332,0.053
705479.985,2715350.18,2471.90332,0.097
705479.985,2715350.18,2475.90332,0.169
705479.985,2715350.18,2479.90332,0.272
705479.985,2715350.18,2483.90332,0.423
705479.985,2715350.18,2487.90332,0.61
705479.985,2715350.18,2491.90332,0.774
705479.985,2715350.18,2495.90332,0.835
705479.985,2715350.18,2499.90332,0.865
705479.985,2715350.18,2503.90332,0.882
705484.985,2715350.18,2468.76709,0.053
705484.985,2715350.18,2472.76709,0.086
705484.985,2715350.18,2476.76709,0.141
705484.985,2715350.18,2480.76709,0.234
705484.985,2715350.18,2484.76709,0.38
705484.985,2715350.18,2488.76709,0.58
705484.985,2715350.18,2492.76709,0.756
705484.985,2715350.18,2496.76709,0.831
705484.985,2715350.18,2500.76709,0.863
705484.985,2715350.18,2504.76709,0.88
705489.985,2715350.18,2470.810791,0.035
705489.985,2715350.18,2474.810791,0.065
705489.985,2715350.18,2478.810791,0.12
705489.985,2715350.18,2482.810791,0.22
705489.985,2715350.18,2486.810791,0.372
705489.985,2715350.18,2490.810791,0.569
705489.985,2715350.18,2494.810791,0.739
705489.985,2715350.18,2498.810791,0.828
705489.985,2715350.18,2502.810791,0.864
705489.985,2715350.18,2506.810791,0.881
705494.985,2715350.18,2472.408447,0.026
705494.985,2715350.18,2476.408447,0.053
705494.985,2715350.18,2480.408447,0.104
705494.985,2715350.18,2484.408447,0.197
705494.985,2715350.18,2488.408447,0.341
705494.985,2715350.18,2492.408447,0.521
705494.985,2715350.18,2496.408447,0.701
705494.985,2715350.18,2500.408447,0.816
705494.985,2715350.18,2504.408447,0.861
705494.985,2715350.18,2508.408447,0.88
705399.985,2715355.18,2459.259766,0.02
705399.985,2715355.18,2463.259766,0.044
705399.985,2715355.18,2467.259766,0.101
705399.985,2715355.18,2471.259766,0.224
705399.985,2715355.18,2475.259766,0.432
705399.985,2715355.18,2479.259766,0.708
705399.985,2715355.18,2483.259766,0.884
705399.985,2715355.18,2487.259766,0.912
705399.985,2715355.18,2491.259766,0.921
705399.985,2715355.18,2495.259766,0.928
705404.985,2715355.18,2459.826172,0.02
705404.985,2715355.18,2463.826172,0.044
705404.985,2715355.18,2467.826172,0.099
705404.985,2715355.18,2471.826172,0.214
705404.985,2715355.18,2475.826172,0.415
705404.985,2715355.18,2479.826172,0.689
705404.985,2715355.18,2483.826172,0.879
705404.985,2715355.18,2487.826172,0.91
705404.985,2715355.18,2491.826172,0.919
705404.985,2715355.18,2495.826172,0.926
705409.985,2715355.18,2461.15918,0.022
705409.985,2715355.18,2465.15918,0.046
705409.985,2715355.18,2469.15918,0.1
705409.985,2715355.18,2473.15918,0.217
705409.985,2715355.18,2477.15918,0.426
705409.985,2715355.18,2481.15918,0.694
705409.985,2715355.18,2485.15918,0.878
705409.985,2715355.18,2489.15918,0.907
705409.985,2715355.18,2493.15918,0.918
705409.985,2715355.18,2497.15918,0.924
705414.985,2715355.18,2461.425293,0.032
705414.985,2715355.18,2465.425293,0.061
705414.985,2715355.18,2469.425293,0.125
705414.985,2715355.18,2473.425293,0.257
705414.985,2715355.18,2477.425293,0.472
705414.985,2715355.18,2481.425293,0.728
705414.985,2715355.18,2485.425293,0.882
705414.985,2715355.18,2489.425293,0.906
705414.985,2715355.18,2493.425293,0.916
705414.985,2715355.18,2497.425293,0.923
705419.985,2715355.18,2462.308838,0.034
705419.985,2715355.18,2466.308838,0.068
705419.985,2715355.18,2470.308838,0.139
705419.985,2715355.18,2474.308838,0.281
705419.985,2715355.18,2478.308838,0.498
705419.985,2715355.18,2482.308838,0.742
705419.985,2715355.18,2486.308838,0.876
705419.985,2715355.18,2490.308838,0.903
705419.985,2715355.18,2494.308838,0.913
705419.985,2715355.18,2498.308838,0.921
705424.985,2715355.18,2463.178711,0.031
705424.985,2715355.18,2467.178711,0.066
705424.985,2715355.18,2471.178711,0.142
705424.985,2715355.18,2475.178711,0.281
705424.985,2715355.18,2479.178711,0.501
705424.985,2715355.18,2483.178711,0.735
705424.985,2715355.18,2487.178711,0.866
705424.985,2715355.18,2491.178711,0.901
705424.985,2715355.18,2495.178711,0.911
705424.985,2715355.18,2499.178711,0.919
